"id_fuel_station","id_entity","id_department","fuel_station_name","direction","location","created_at","id_dept"
2515,7745,5,SERVICIO DE LUBRICANTES DELIA,AV. PANAMERICANA S/N/ZONA CHAPINI BAJO/CIUDAD DE POTOSI,POINT (-65.7717719 -19.5649919),2025-03-24 18:58:55.618,
2444,8023,5,COOPERATIVA DE TRANSPORTE INTERNACIONAL DEL SUD R.L.,AVENIDA TUMUSLA NRO 801 ZONA NORTE VILLAZON-POTOSI,POINT (-65.5941058 -22.0690118),2025-03-24 18:58:55.618,
2333,7933,5,ESTACION DE SERVICIO GUADALUPE POTOSI,POTOSI/TAMBO PAMPA S/N/ZONA TARAPAYA DEL DEPARTAMENTO DE POTOSI,POINT (-65.8053896 -19.4806486),2025-03-24 18:58:55.618,
2601,8048,5,ESTACION DE SERVICIO CARLOS V CAMINO CARRETERO POTOSI TARIJA,AV. CIRCUNVALACION S/N/ZONA CAMPAMENTO PAILAVIRI/CIUDAD DE POTOSI,POINT (-65.73998 -19.60685),2025-03-24 18:58:55.618,
2725,7940,5,ESTACION DE SERVICIO 4 DE JUNIO,AV. JOSE LUIS SAN JUAN GARCIA S/N,POINT (-65.7131816 -21.4465392),2025-03-24 18:58:55.618,
2617,7766,5,ESTACION DE SERVICIO SANTIAGO DE COTAGAITA,AV. LAS AMERICAS S/N/ZONA LLAJTA CHIMPA/COTAGAITA,POINT (-65.660361 -20.8349267),2025-03-24 18:58:55.618,
2502,7936,5,"ESTACION DE SERVICIO ""IMPERIAL POTOSI II""",CARRETERA POTOSI - ORURO KM 46/YOCALLA,POINT (-65.9168204 -19.3811395),2025-03-24 18:58:55.619,
2787,7662,5,GRUPO COLQUE SRL,LA PAZ - MARISCAL SANTA CRUZ Nro 1003 EDIFICIO CASANOVAS PISO: 2 OFICIAN 205 ZONA: CENTRAL,POINT (-66.8200784 -20.4697702),2025-03-24 18:58:55.619,
2345,7987,5,ESTACION DE SERVICIO TICKA LOMA,AV. CIRCUNVALACION S/N/CIUDAD DE POTOSI,POINT (-65.7435412 -19.5822557),2025-03-24 18:58:55.619,
2616,1104,6,ESTACION DE SERVICIO TELPEL,AV. EBERTO LEMA NO.- 936   ZONA CAÑAVERAL,POINT (-64.1732884 -21.5231102),2025-03-24 18:58:55.670,
2642,1015,6,ESTACION DE SERVICIOS AVENIDA CIRCUNVALACION S.R.L.,AV. CIRCUNVALACION S/N ALTURA QUEBRADA EL MONTE,POINT (-64.7247382 -21.523531),2025-03-24 18:58:55.670,
2804,1035,6,"ESTACION DE SERVICIO ""DON DANIEL""",AV. CIRCUNVALACION S/N ZONA LAS BARRANCAS,POINT (-64.7382423 -21.5133312),2025-03-24 18:58:55.670,
2386,945,6,ESTACION DE SERVICIOS TARIJA S.R.L.,AV. HEROES DE LA INDEPENDENCIA S/N ZONA: SAN MARTIN,POINT (-64.74234 -21.53627),2025-03-24 18:58:55.670,
2868,5007,6,BERMEJO,BERMEJO,POINT (-64.3557523 -22.7264478),2025-03-24 18:58:55.670,
2388,1929,6,"ESTACION DE SERVICIO ""PANAMERICANO""",AV. JAIME PAZ ZAMORA NRO S/N ZONA: SAN GERONIMO,POINT (-64.711626 -21.5441213),2025-03-24 18:58:55.670,
2350,1248,6,ESTACION DE SERVICIO COPACABANA S.R.L.,AVENIDA SAN GERONIMO Nro S/N ZONA LA ROTONDA,POINT (-63.6726739 -21.9938857),2025-03-24 18:58:55.670,
2977,1821,6,EL MOLLE S.R.L.,MENDEZ - CARRETERA A SAN LORENZO KM.11 ZONA: EL RANCHO,POINT (-64.7533344 -21.4530516),2025-03-24 18:58:55.670,
2980,5005,6,PALOS BLANCOS,CALLE AVAROA ESQ. CHUQUISACA S/N ZONA CENTRAL,POINT (-63.4758221 -21.266567),2025-03-24 18:58:55.670,
2528,1894,6,ESTACION DE SERVICIO RIO BERMEJO,AVENIDA BOLIVAR ESQUINA BELGRANO Nro647 ZONA AVAROA,POINT (-64.3352286 -22.7341858),2025-03-24 18:58:55.670,
2472,7805,6,ESTACION DE SERVICIOS EL PORTILLO S.R.L.,CARRETERA AL CHACO KM. 7 S/N ZONA EL PORTILLO,POINT (-64.6700224 -21.5666524),2025-03-24 18:58:55.670,
2364,2024,6,SOINTA S.R.L.,TARIJA- AV. CIRCUNVALACION NRO S/N ZONA MORROS BLANCOS,POINT (-64.7075786 -21.5420577),2025-03-24 18:58:55.670,
2390,2011,6,AGRUPA S.R.L.,TARIJA - AVENIDA PANAMERICANA Y CIRCUNVALACION NRO S/N ZONA ARANJUEZ,POINT (-64.7487867 -21.5111041),2025-03-24 18:58:55.670,
2974,5003,6,PRESIDENTE ARCE,AV. PANAMERICANA ESQ AV. CARLOS MORALES AVILA,POINT (-64.6998536 -21.5467694),2025-03-24 18:58:55.670,
2646,3289,6,ESTACION DE SERVICIO EL CHORRO,"AV. VICTOR PAZ ESTENSORO, ZONA AZUCARERO",POINT (-64.3342853 -22.7395357),2025-03-24 18:58:55.670,
2249,4111,6,ESTACION DE SERVICIO M.WARRIOR S.R.L.,YACUIBA - CARRETERA A SANTA CRUZ KM. 10 Nro: S/N UV: S/N MZNO: S/N ZONA: CAMPO PAJOSO,POINT (-63.6334713 -21.9033994),2025-03-24 18:58:55.670,
2251,4152,6,ESTACION DE SERVICIO EL TERO TERO,CARRETERA A SANTA CRUZ KM 4 Nro S/N ZONA CAMPO GRANDE,POINT (-63.6593848 -21.9605622),2025-03-24 18:58:55.670,
2981,7498,6,ESTACION DE SERVICIO CARAPARI,CARRETERA YACUIBA TARIJA,POINT (-63.74042 -21.8298983),2025-03-24 18:58:55.670,
2688,7810,6,ESTACION DE SERVICIO SAN JORGE S.R.L.,TARIJA - AV. PANAMERICANA CARRETERA A BERMEJO NRO S/N ZONA: SAN JORGE II,POINT (-64.6905788 -21.5538205),2025-03-24 18:58:55.670,
2857,5004,6,PADCAYA,CARRETERA TARIJA - PADCAYA,POINT (-64.706533 -21.8763742),2025-03-24 18:58:55.670,
2627,7825,6,"ESTACION DE SERVICIO ""MOTO MENDEZ"" S.R.L.",TARIJA - CARRETERA A SAN LORENZO NRO S/N ZONA: RANCHO SUD,POINT (-64.7576881 -21.4720998),2025-03-24 18:58:55.670,
2603,15021,6,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,CALLE MENDEZ ARCOS ESQUINA EUSTAQUIO MENDEZ,POINT (-63.4593335 -21.2678807),2025-03-24 18:58:55.670,
2911,5002,6,LAS AMERICAS,AV. LAS AMERICAS VILLA PIZARRO,POINT (-64.7439927 -21.5195869),2025-03-24 18:58:55.670,
2339,7845,6,TACUARANDI S.R.L.,ZONA MORROS BLANCOS-AV. PANAMERICANA ESQUINA CALLE HNA. ANA CONCHENTINA S/N,POINT (-64.7016073 -21.5461962),2025-03-24 18:58:55.670,
2341,64699,6,ESTACION DE SERVICIOS LA TERMINAL S.A.,AV. VICTOR PAZ ESQ. ARTURO SORUCO NRO S/N ZONA: EL TEJAR,POINT (-64.72394 -21.54212),2025-03-24 18:58:55.670,
2979,5006,6,SAN MARTIN,AV. JACINTO DELFIN ENTRE C. RIOS Y SAN MARTIN,POINT (-63.6772487 -22.0198784),2025-03-24 18:58:55.670,
2982,597,6,"EMPRESA COMERCIAL VANGUARDIA EN GAS ""VANGAS S.A."", SUCURSAL YACUIBA","YACUIBA, AVDA. LOS LIBERTADORES, ESQ. INDEPENDENCIA",POINT (-63.6809657 -22.0093507),2025-03-24 18:58:55.670,
2500,2002,6,ESTACION DE SERVICIO CAIGUAMI S.R.L.,VILLAMONTES- CARR. SANTA CRUZ KM 1 NroS/N MZNO: ZONA EL CHAÑAR,POINT (-63.4558725 -21.2568615),2025-03-24 18:58:55.670,
2559,8002,6,"ESTACION DE SERVICIO ""EL CHAÑAR""",VILLA MONTES - CARRETERA A SANTA CRUZ KM. 1 Nro S/N MZNO: S/N ZONA: EL CHAÑAR,POINT (-63.4528171 -21.2519824),2025-03-24 18:58:55.670,
3146,4986,7,COMARAPA,AV. PRINCIPAL 363,POINT (-64.314781 -17.552299),2025-03-24 18:58:55.726,
1944,39703,7,SUCURSAL TERCER ANILLO INTERNO FRENTE CANCHITA ROYAL,AV. ROQUE AGUILERA ESQ. ANGEL SANDOVAL,POINT (-63.197873 -17.8058243),2025-03-24 18:58:55.726,
2744,652,7,"COMPAÑIA BOLIVIANA DE GAS NATURAL COMPRIMIDO ""GENEX S.A."" - SUCURSAL S.C.-ZONA GUARACACHI",SANTA CRUZ - AV. CRISTO REDENTOR ESQ. 3ER ANILLO NRO S/N UV. 037 MZNO.002 ZONA: B/HAMACAS,POINT (-63.139859 -17.7772611),2025-03-24 18:58:55.726,
2770,646,7,"COMPAÑIA BOLIVIANA DE GAS NATURAL COMPRIMIDO ""GENEX S.A."" - SUCURSAL S.C.-ZONA SANTA ROSA",SANTA CRUZ - AV. CRISTO REDENTOR ESQ. 3ER ANILLO NRO S/N UV: 037 MZNO: 002 ZONA: B/HAMACAS,POINT (-63.1894321 -17.8013204),2025-03-24 18:58:55.726,
2722,13302,7,CIRO ROMERO ESTRADA,"ROBORE C/TARIJA ESQ. PANDO NO.3172, UV-005  MZNO. 000 ZONA ALTAMIRA",POINT (-59.7669055 -18.3389414),2025-03-24 18:58:55.726,
3101,8086,7,ESTACION DE SERVICIO MIRANDA,MONTERO - AV. CUPESI ESQ. AV. CIRCUNVALACION NORTE ZONA: URKUPIÑA,POINT (-63.2704866 -17.3401002),2025-03-24 18:58:55.726,
3024,7697,7,ESTACION DE SERVICIO CHANE,SANTA CRUZ - CARRETERA CHANE - PUESTO FERNANDEZ Nro S/N ZONA: NORTE,POINT (-63.2206501 -17.0135116),2025-03-24 18:58:55.726,
2985,8061,7,ESTACION DE SERVICIO LIDO S.R.L,ARROYO CONCEPCION S/N  CARRETERA BIOCEANICA KM 1,POINT (-57.7196021 -19.0174752),2025-03-24 18:58:55.726,
3144,36810,7,SUCURSAL 4,GRAL. SAAVEDRA - CARRETERA MINERO,POINT (-63.2164097 -17.2375423),2025-03-24 18:58:55.726,
2754,654,7,"COMPAÑIA BOLIVIANA DE GAS NATURAL COMPRIMIDO ""GENEX S.A."" - SUCURSAL S.C. - ZONA NOR ESTE",SANTA CRUZ - AV. CRISTO REDENTOR ESQ. 3ER ANILLO NRO S/N UV: 037 MZNO: 002 ZONA: B/HAMACAS,POINT (-63.15796 -17.76034),2025-03-24 18:58:55.726,
2208,7964,7,ESTACION DE SERVICIO TOTAITU N&T S.R.L.,SANTA CRUZ-BARRIO KATALUÑA AVENIDA AL NORTE KM 7 1/2 NRO S/N ZONA: NORTE,POINT (-63.1603234 -17.7127423),2025-03-24 18:58:55.726,
2475,8082,7,"ESTACION DE SERVICIOS ""EL TERO TERO DE CHICHITA""",AV. PARAGUA ENTRE 3ER Y 4TO ANILLO,POINT (-63.1533929 -17.7683192),2025-03-24 18:58:55.726,
2987,4983,7,MARISCAL SUCRE,AV. MARISCAL SUCRE,POINT (-57.7932727 -18.9857898),2025-03-24 18:58:55.726,
2986,4984,7,PUERTO QUIJARRO,AV. BRASIL,POINT (-57.7146886 -19.0053758),2025-03-24 18:58:55.726,
3185,4985,7,SAMAIPATA,CALLE BARRIENTOS 65 CARRETERA A SANTA CRUZ,POINT (-63.86916 -18.177048),2025-03-24 18:58:55.726,
2330,7966,7,ESTACION DE SERVICIO LA COLORADA,RADIAL 13 Y QUINTO ANILLO,POINT (-63.1764794 -17.8294337),2025-03-24 18:58:55.726,
2718,8134,7,ESTACION DE SERVICIOS SAN IGNACIO DE VELASCO,AV. SANTA CRUZ ESQ. PADRE SALVADOR S/N,POINT (-60.9713147 -16.3674266),2025-03-24 18:58:55.726,
3022,7698,7,SURTIDOR SANTIAGUITO,COMARAPA - CARRETERA ANTIGUA A COCHABAMBA Nro S/N ZONA: LA PALIZADA,POINT (-64.4247287 -18.0702387),2025-03-24 18:58:55.726,
3064,7756,7,ESTACION DE SERVICIO GASCAR S.R.L.,CARRETERA ANTIGUA A CBBA S/N ZONA EL TORNO,POINT (-63.3887534 -18.0038848),2025-03-24 18:58:55.726,
2224,1874,7,ESTACION DE SERVICIO MORAGRANDE S.R.L. SUCURSAL I,AVENIDA MOSCU Y 5TO ANILLO DE CIRCUNVALACION,POINT (-63.2030328 -17.8278727),2025-03-24 18:58:55.726,
2225,7989,7,ESTACION DE SERVICIO MORAGRANDE S.R.L.,SANTA CRUZ - AV. SANTOS DUMONT Nro S/N ZONA: 5TO ANILLO,POINT (-63.1852768 -17.8314589),2025-03-24 18:58:55.726,
2227,7907,7,"ESTACION DE SERVICIO ""LAS ORQUIDEAS"" S.R.L.",SANTA CRUZ - AV. PAURITO Nro S/N ZONA: PLAN 3000,POINT (-63.1274889 -17.8373899),2025-03-24 18:58:55.726,
1744,7676,7,ESTACION DE SERVICIO RIVERO,AV.CRISTO REDENTOR ESQ/CALLE GUSTAVO PARADA NRO S/N ZONA NORTE,POINT (-63.1804778 -17.7624926),2025-03-24 18:58:55.726,
3224,5069,7,BELLA VISTA (INTERVENIDA),AV. COSTANERA FINAL S/N,POINT (-61.735249 -13.632944),2025-03-24 18:58:55.726,
2193,2850,7,ESTACION DE SERVICIO SUR SRL SUCURSAL 2,CARRETERA AL NORTE Y SEPTIMO ANILLO.,POINT (-63.1652632 -17.7256968),2025-03-24 18:58:55.726,
2790,7852,7,ESTACION DE SERVICIO MINERO,SANTA CRUZ - AV. 24 DE SEPTIEMBRE Nro S/N ZONA: MINERO-NORTE,POINT (-63.2357958 -17.1098),2025-03-24 18:58:55.726,
1784,2849,7,ESTACION DE SERVICIO SUR SRL SUCURSAL 1,AV. BENI ESQ. SOROTOCO ZONA DEL SEGUNDO ANILLO,POINT (-63.178765 -17.7694521),2025-03-24 18:58:55.726,
2482,8030,7,ESTACION DE SERVICIO CORDILLERA LA WILLIAMS,CAMIRI - AV.HUMBERTO SUAREZ ROCA NRO S/N UV: S/N ZONA NORTE,POINT (-63.5311752 -20.0176701),2025-03-24 18:58:55.726,
1964,7867,7,ESTACION DE SERVICIO SAN LUIS,AVENIDA 4TO ANILLO ESQ. RADIAL 10 S/N BARRIO POLANCO,POINT (-63.1549375 -17.8061616),2025-03-24 18:58:55.726,
3036,8139,7,ESTACION DE SERVICIO EL PANAL,AV INTERNACIONAL S/N ZONA: BARRIO NAVIDAD,POINT (-63.1085737 -17.7863638),2025-03-24 18:58:55.726,
2807,8033,7,ESTACION DE SERVICIO COCA,YAPACANI - CARRETERA SANTA CRUZ COCHABAMBA - KM. 124,POINT (-63.8722935 -17.4032264),2025-03-24 18:58:55.726,
1924,25092,7,REFINERIA ORIENTAL S.A. SUCURSAL ZONA 4 ANILLO FRENTE A BUFALO PARK - S.C.,AVENIDA ALEMANIA ESQ. TOTAI S/N UV. 16. MZ. 17. ZONA NOR ESTE.,POINT (-63.1968214 -17.754287),2025-03-24 18:58:55.726,
2575,7841,7,ESTACION DE SERVICIO EMANUEL S.R.L.,KILOMETRO 10 DOBLE VIA  LA GUARDIA  NRO S/N MANZANO 88  ZONA SUR,POINT (-63.25491 -17.8524029),2025-03-24 18:58:55.726,
1945,7757,7,ESTACION DE SERVICIO LOS MANGALES S.R.L.,"4TO ANILLO ENTRE RADIAL 19 Y FINAL PIRAI",POINT (-63.2170198 -17.7942547),2025-03-24 18:58:55.726,
2284,7754,7,ESTACION DE SERVICIO JOSE JALDIN S.R.L.,SANTA CRUZ - CARRETERA A COCHABAMBA KM 11 Nro S/N ZONA: OESTE,POINT (-63.2630771 -17.8599283),2025-03-24 18:58:55.726,
1824,12396,7,ESTACION DE SERVICIO PIRAI S.R.L.,AV. ROCA CORONADO S/N/3ER ANILLO INT. UV. 30. MZ. 65. ZONA BARRIO SANTA ROSITA.,POINT (-63.204505 -17.7859093),2025-03-24 18:58:55.726,
3162,73945,7,ESTACION DE SERVICIO EL GASOMETRO S.R.L.,AVENIDA SEGUNDO ANILLO DE CIRCUNVALACION CARRETERA A TRINIDAD,POINT (-62.96769 -17.74838),2025-03-24 18:58:55.726,
2327,8185,7,ESTACION DE SERVICIO LA CHORRERA S.R.L.,SANTA CRUZ - KM. 6 CARRETRA ANTIGUA A COCHABAMBA NRO S/N UV: 126 MZNO: 023 ZONA: OESTE,POINT (-63.2250064 -17.8270178),2025-03-24 18:58:55.726,
2996,8156,7,ESTACION DE SERVICIO LA CUEVA,"SAN RAMON, ENTRADA PRINCIPAL A SAN RAMON NRO S/N SOZA SAN RAMON",POINT (-62.5081929 -16.6179668),2025-03-24 18:58:55.726,
2250,8167,7,"SERVICIOS GENERALES ""LA CAÑADA S.R.L.""",SANTA CRUZ - AV. SAN AURELIO 4TO ANILLO Nro S/N UV:46 MZNO:26 EDIFICIO: A/N ZONA: SUR,POINT (-63.1621672 -17.8112985),2025-03-24 18:58:55.726,
2994,8012,7,GOTEON S.R.L.,PAILON - CARRETERA SANTA CRUZ - TRINIDAD KM. 53 Nro S/N UV: 000 MZNO:000 ZONA: BARRIO BELEN,POINT (-62.7040995 -17.6367866),2025-03-24 18:58:55.726,
3232,64560,7,ROBORE - YPFB,"ROBORE, CARRETERA A SANTA CRUZ - PUERTO SUAREZ, BARRIO 19 DE MARZO A LADO DE LA ESTACION DE REGASIFICACION ESR - FRENTE A LA TERMINAL DE BUSES, PROVINCIA CHIQUITOS DEL DEPARTAMENTO DE SANTA CRUZ.",POINT (-59.76442 -18.34538),2025-03-24 18:58:55.726,
1887,7777,7,"""Z & Z"" LTDA.",SANTA CRUZ - AV. PARAGUA 3ER ANILLO Nro 1050 ZONA: NOR ESTE,POINT (-63.1572086 -17.7704092),2025-03-24 18:58:55.726,
2743,7760,7,"EMPRESA COMERCIAL VANGUARDIA EN GAS ""VANGAS S.A.""",SANTA CRUZ DE LA SIERRA-AV.HERNANDO SANABRIA ESQ.4TO ANILLO Nro S/N UV:56 MZNO:51 ZONA: B/4 DE NOVIEMBRE,POINT (-63.215719 -17.7774896),2025-03-24 18:58:55.726,
3208,57635,7,ESTACION DE SERVICIO BIANCA,SAN JOSE DE CHIQUITOS - CARRETERA SANTA CRUZ A SAN JOSE DE CHIQUITOS Nro S/N UV: S/N MZNO: S/N ZONA: ESTE.,POINT (-60.7745 -17.82793),2025-03-24 18:58:55.726,
2810,7961,7,SURTIDOR LOS NEGROS,PAMPA GRANDE - PRO. FLORIDA LOS NEGROS NO. S/N ZONA: LOS NEGROS,POINT (-64.1236733 -18.0584542),2025-03-24 18:58:55.726,
2760,638,7,"COMPAÑIA BOLIVIANA DE GAS NATURAL COMPRIMIDO ""GENEX S.A."" - SUCURSAL S.C.-ZONA LA RAMADA",SANTA CRUZ - AV. CRISTO REDENTOR ESQ. 3ER ANILLO NRO S/N UV: 037 MZNO: 002 ZONA: B/HAMACAS,POINT (-63.1939892 -17.7929088),2025-03-24 18:58:55.726,
2961,8155,7,FREE PORT TERMINAL COMPANY LIMITED SUCURSAL BOLIVIA,AV. LUIS SALAZAR DE LA VEGA FINAL S/N.,POINT (-57.7126431 -18.9980584),2025-03-24 18:58:55.726,
2803,7864,7,COMPLEJO AUTOMOTRIZ VIRGEN DE URKUPIÑA SRL,PARQUE INDUSTRIAL MZ PI-25 S/N ZONA: AV. TRANSVERSAL,POINT (-63.1474986 -17.7671734),2025-03-24 18:58:55.726,
1766,8020,7,ESTACION DE SERVICIO SUR S.R.L.,AV SANTOS DUMONT Y SEGUNDO ANILLO,POINT (-63.1804644 -17.7999251),2025-03-24 18:58:55.726,
2973,8162,7,ESTACION DE SERVICIO ICHILO S.R.L.,SANTA CRUZ - KM 130 CARRETERA SANTA CRUZ - YAPACANI Nro S/N UV: S/N MZNO: 014 ZONA: NORTE,POINT (-63.9061495 -17.4031363),2025-03-24 18:58:55.726,
2190,12400,7,ESTACION DE SERVICIO PIRAI S.R.L. - SUCURSAL AV. DOBLE VIA LA GUARDIA ESQ. OCTAVO ANILLO.,KM. 8 DOBLE VIA LA GUARDIA.,POINT (-63.2381759 -17.837806),2025-03-24 18:58:55.726,
3027,39245,7,SUCURSAL S.C.-ZONA NOR ESTE,AV. PARAGUA Y CUARTO ANILLO,POINT (-63.149452 -17.7649171),2025-03-24 18:58:55.726,
3154,36812,7,SUCURSAL 3 (KM. 11 CARRETERA SANTA CRUZ - WARNES),SANTA CRUZ DE LA SIERRA - KM. 11 CARRETERA SANTA CRUZ WARNES,POINT (-63.1590915 -17.67576),2025-03-24 18:58:55.726,
2264,7803,7,LAS PALMAS S.R.L.,SANTA CRUZ - 3 TERCER ANILLO INTERNO AV. ROQUE AGUILERA Nro S/N ZONA: 3ER ANILLO  INTERNO,POINT (-63.2034195 -17.7977025),2025-03-24 18:58:55.726,
2205,7887,7,SURTIDOR EL PALMAR,SANTA CRUZ - AV. EL PALMAR Nro S/N MZNO: 070 ZONA: LOS LOTES,POINT (-63.1665509 -17.8676356),2025-03-24 18:58:55.726,
2988,8157,7,ESTACION DE SERVICIO VELEZ,SANTA CRUZ - AV. AVAROA Nro 03 UV:S/N MZNO:S/N ZONA: LOCALIDAD MAIRANA,POINT (-63.9573492 -18.1233622),2025-03-24 18:58:55.726,
3011,8044,7,ABERI S.R.L.,SANTA CRUZ - FLORIDA NRO 569 ZONA: CENTRAL,POINT (-62.2176122 -17.6010062),2025-03-24 18:58:55.726,
2751,7893,7,"ESTACION DE SERVICIO ""SAN SILVESTRE""",PORTACHUELO - CARRETERA PORTACHUELO KM. 71 Nro S/N ZONA: OESTE,POINT (-63.410435 -17.3616435),2025-03-24 18:58:55.726,
2484,7882,7,ESTACION DE SERVICIO CEDE�O,AVENIDA HUMBERTO SUAREZ ROCA S/N,POINT (-63.531341 -20.0212745),2025-03-24 18:58:55.726,
2485,7888,7,"ESTACION DE SERVICIO ""VERGARA""",SANTA CRUZ - AV. CUMAVI Nro 5064 ZONA: VILLA 1 DE MAYO,POINT (-63.1276599 -17.7925713),2025-03-24 18:58:55.726,
1844,12253,7,REFINERIA ORIENTAL S.A. SUCURSAL BARRIO LAZARETO,UV. 21. MZ. 1. AV. VIRGEN DE COTOCA ESQUINA PERIMETRAL.,POINT (-63.16346 -17.7824886),2025-03-24 18:58:55.726,
2983,8170,7,ESTACION DE SERVICIO URBARI S.R.L.,SANTA CRUZ- CALLE RIO UBAI NRO 100 UV: 52 MZNO:86 ZONA: OESTE,POINT (-63.1943734 -17.7885512),2025-03-24 18:58:55.726,
3178,51728,7,ESTACION DE SERVICIO CABEZAS,"CARRETERA SANTA CRUZ - CAMIRI KM 122, CABEZAS",POINT (-63.125011 -18.464239),2025-03-24 18:58:55.726,
1805,12252,7,REFINERIA ORIENTAL S.A.,AVENIDA ALEMANIA ESQ. TOTAI S/N UV. 16. MZ. 17. ZONA NOR ESTE.,POINT (-63.1710844 -17.7690766),2025-03-24 18:58:55.726,
2326,8173,7,ESTACION DE SERVICIO DICOR S.R.L,AV. 16 DE JULIO NRO 6400 ZONA VILLA 1RO DE MAYO,POINT (-63.12769 -17.8009),2025-03-24 18:58:55.726,
2492,7963,7,ESTACION DE SERVICIO DAVILA S.R.L,CUARTO ANILLO ENTRE AV. GRIGOTA Y RADIAL 17 1/2,POINT (-63.21002 -17.81038),2025-03-24 18:58:55.726,
2858,8079,7,"ESTACION DE SERVICIO ""CONCEPCION"" S.R.L.",CONCEPCION - AV. DOBLE VIA SANTA CRUZ NroS/N UV:14N MZNO:005 ZONA: NORTE,POINT (-62.02955 -16.12703),2025-03-24 18:58:55.726,
3079,8024,7,ESTACION DE SERVICIO BICENTENARIO SRL,CARRETERA CAMIRI KM 13,POINT (-63.2662104 -17.8833765),2025-03-24 18:58:55.726,
2791,7668,7,ESTACION DE SERVICIO EL BIBOSI,SANTA CRUZ - CARRETERA A SAAVEDRA KM. 64 Nro S/N ZONA: NORTE,POINT (-63.2168187 -17.2313526),2025-03-24 18:58:55.726,
3026,11900,7,ESTACION DE SERVICIO EL BIBOSI MANANTIAL,ASCENCION DE GUARAYOS - AV. SANTA CRUZ S/N,POINT (-63.189552 -15.8859064),2025-03-24 18:58:55.726,
2582,7904,7,ESTACION DE SERVICIO GUAYACAN SRL,KM. 9 1/2 CARRETERA SANTA CRUZ COTOCA S/N,POINT (-63.0932593 -17.7650567),2025-03-24 18:58:55.726,
2773,7767,7,"ESTACION DE SERVICIO ""EL TROMPILLO"".","AV. JUAN PABLO II, ESQ. LA BARRANCA, BARRIO EL PAJONAL.",POINT (-63.1707154 -17.8073302),2025-03-24 18:58:55.726,
2192,8005,7,ESTACION DE SERVICIO PALMASOLA,KM.6 CARRETERA A PALMASOLA,POINT (-63.1823348 -17.8502938),2025-03-24 18:58:55.726,
2668,687,7,D-GAS S.A. SUCURSAL SANTA CRUZ,AV. 25 DE MAYO ESQUINA CARMELO CABALLERO Nro 001,POINT (-63.1642812 -17.5168483),2025-03-24 18:58:55.726,
2230,7773,7,ESTACION DE SERVICIO EL TAROPE,SANTA CRUZ - KM. 16 CARRETERA A COTOCA S/N ZONA: ESTE,POINT (-63.0169214 -17.7605132),2025-03-24 18:58:55.726,
1984,7672,7,"ESTACION DE SERVICIO ""GUAPAY""",SANTA CRUZ - AV. GUAPAY ESQ. AV. JAPON TERCER ANILLO EXTERNO Nro S/N ZONA: ESTE,POINT (-63.1538073 -17.7760359),2025-03-24 18:58:55.726,
3099,8105,7,SURTIDOR RADIAL 10,"AVDA. RADIAL 10, ESQ. CHE GUEVARA NO. 21",POINT (-63.12807 -17.81227),2025-03-24 18:58:55.726,
3187,53690,7,ESTACION DE SERVICIO MORA,CARRETERA SANTA CRUZ - CAMIRI / LOCALIDAD MORA,POINT (-63.125011 -18.27507),2025-03-24 18:58:55.726,
1846,7796,7,ESTACION DE SERVICIO ELISA SRL.,SANTA CRUZ-AV. JUAN PABLO II TERCER ANILLO INTERNO NRO S/N  ZONA:POLANCO,POINT (-63.16377 -17.80347),2025-03-24 18:58:55.726,
2984,7823,7,ESTACION DE SERVICIO MONTERO,MONTERO - AV. CIRCUNVALACION FRENTE A ROTONDA SUR NO S/N ZONA: SUR,POINT (-63.2496551 -17.3523785),2025-03-24 18:58:55.726,
3020,10614,7,SURTIDOR GUAPOMO S.R.L,"SAN IGNACIO - CALLE CHIQUITOS NO. S/N, ZONA: CASO VIEJO",POINT (-60.9446091 -16.3894985),2025-03-24 18:58:55.726,
2593,7675,7,ESTACION DE SERVICIO BIOCEANICA S.R.L,KM 8 1/2 CARRETERA AL NORTE ZONA: LAS PAMPITAS,POINT (-63.1589458 -17.6918067),2025-03-24 18:58:55.726,
1928,7832,7,"ESTACION DE SERVICIO ""SANTOS DUMONT NOGALES""",AV.SANTOS DUMONT 3ER. ANILLO EXTERNO,POINT (-63.1831452 -17.8162752),2025-03-24 18:58:55.726,
2519,7837,7,SURTIDOR EL PATUJU,SANTA ROSA DEL SARA - KM. 120 NO S/N  ZONA: NORTE,POINT (-63.5951715 -17.1159927),2025-03-24 18:58:55.726,
2465,7861,7,"ESTACION DE SERVICIO ""LA CIMA""","2DO. ANILLO AV. BUSCH",POINT (-63.1907861 -17.7733931),2025-03-24 18:58:55.726,
3227,7932,7,ESTACION DE SERVICIO ORTIZ S.R.L.,WARNES - CARRETERA SANTA CRUZ - MONTERO KM. 28 Nro S/N ZONA: NORTE,POINT (-63.16196 -17.53003),2025-03-24 18:58:55.726,
3186,57063,7,ESTACION DE SERVICIO SOMOS GAS S.R.L.,"WARNES - AV. NORTE  N. L7 UV: S/N, MZNO: 155, ZONA: URB. EL BIBOSI ",POINT (-63.16148 -17.6101),2025-03-24 18:58:55.726,
3076,11352,7,ESTACION DE SERVICIO EL JUNTE,CARRETERA SANTA CRUZ TRINIDAD KM 412 PUNTE SAN PABLO,POINT (-63.8645822 -15.2479385),2025-03-24 18:58:55.726,
